Chauliodus sloani	Sloane's viperfish
Chaunacops melanostomus	Tadpole coffinfish
Chaunax africanus	African coffinfish
Chaunax endeavouri	Coffinfish
Chaunax fimbriatus	Tassled coffinfish
Chaunax flavomaculatus	Yellowspot frogmouth
Chaunax mulleus	Redshoes frogmouth
Chaunax nebulosus	Eyespot coffinfish
Chaunax nudiventer	Naked-belly Coffinfish
Chaunax penicillatus	Pencil coffinfish
Chaunax pictus	Pink frogmouth
Chaunax reticulatus	Netted frogmouth
Chaunax russatus	Red coffinfish
Chaunax stigmaeus	Redeye gaper
Cheilinus chlorourus	Floral wrasse
Cheilinus fasciatus	Redbreasted wrasse
Cheilinus lunulatus	Broomtail wrasse
Cheilinus oxycephalus	Snooty wrasse
Cheilinus trilobatus	Tripletail wrasse
Cheilinus undulatus	Humphead wrasse
Cheilio inermis	Cigar wrasse
Cheilochromis euchilus	Malawi thick lip
Cheilodactylus ephippium	Painted moki
Cheilodactylus fasciatus	Redfingers
Cheilodactylus francisi	Blacktip morwong
Cheilodactylus fuscus	Red morwong
Cheilodactylus gibbosus	Western crested morwong
Cheilodactylus nigripes	Magpie perch
Cheilodactylus pixi	Barred fingerfin
Cheilodactylus plessisi	Plessis' morwong
Cheilodactylus spectabilis	Red moki
Cheilodactylus variegatus	Peruvian morwong
Cheilodactylus vestitus	Crested morwong
Cheilodactylus vittatus	Hawaiian morwong
Cheilodactylus zebra	Redlip morwong
Cheilodactylus zonatus	Spottedtail morwong
Cheilodipterus alleni	Allen's cardinalfish
Cheilodipterus arabicus	Tiger cardinal
Cheilodipterus artus	Wolf cardinalfish
Cheilodipterus intermedius	Intermediate cardinalfish
Cheilodipterus isostigmus	Dog-toothed cardinalfish
Cheilodipterus macrodon	Large toothed cardinalfish
Cheilodipterus novemstriatus	Indian Ocean twospot cardinalfish
Cheilodipterus parazonatus	Mimic cardinal
Cheilodipterus persicus	Persian cardinalfish
Cheilodipterus quinquelineatus	Five-lined cardinalfish
Cheilodipterus singapurensis	Truncate cardinalfish
Cheilodipterus zonatus	Yellowbelly cardinalfish
Cheilopogon abei	Abe's flyingfish
Cheilopogon agoo	Japanese flyingfish
Cheilopogon altipennis	Smallhead flyingfish
Cheilopogon arcticeps	White-finned flyingfish
Cheilopogon atrisignis	Glider flyingfish
Cheilopogon cyanopterus	Margined flyingfish
Cheilopogon dorsomacula	Backspot flyingfish
Cheilopogon exsiliens	Bandwing flyingfish
Cheilopogon furcatus	Spotfin flyingfish
Cheilopogon heterurus	Mediterranean flyingfish
Cheilopogon hubbsi	Blotchwing flyingfish
Cheilopogon intermedius	Intermediate flyingfish
Cheilopogon katoptron	Indonesian flyingfish
Cheilopogon melanurus	Atlantic flyingfish
Cheilopogon milleri	Guinean flyingfish
Cheilopogon nigricans	Blacksail flyingfish
Cheilopogon papilio	Butterfly flyingfish
Cheilopogon pinnatibarbatus californicus	California flyingfish
Cheilopogon pinnatibarbatus pinnatibarbatus	Bennett's flyingfish
Cheilopogon rapanouiensis	Easter island flyingfish
Cheilopogon spilonotopterus	Stained flyingfish
Cheilopogon spilopterus	Manyspotted flyingfish
Cheilopogon suttoni	Sutton's flyingfish
Cheilopogon unicolor	Limpid-wing flyingfish
Cheilopogon xenopterus	Whitetip flyingfish
Cheiloprion labiatus	Big-lip damsel
Cheilotrema saturnum	Black croaker
Cheimarrichthys fosteri	Torrent fish
Cheimerius matsubarai	Hoshierenko
Cheimerius nufar	Santer seabream
Cheirodon interruptus	Uruguay tetra
Chelaethiops bibie	Lake Turkana sardine
Chelaethiops rukwaensis	Lake Rukwa sardine
Chelidonichthys capensis	Cape gurnard
Chelidonichthys cuculus	Red gurnard
Chelidonichthys gabonensis	Gabon gurnard
Chelidonichthys kumu	Bluefin gurnard
Chelidonichthys lucerna	Tub gurnard
Chelidonichthys obscurus	Longfin gurnard
Chelidonichthys queketti	Lesser gurnard
Chelidonichthys spinosus	Spiny red gurnard
Chelidoperca maculicauda	Indian perchlet
Chelidoperca margaritifera	Pearly perchlet
Chelidoperca santosi	Pogi perchlet
Chelmon marginalis	Margined coralfish
Chelmon muelleri	Blackfin coralfish
Chelmon rostratus	Copperband butterflyfish
Chelmonops curiosus	Western talma
Chelmonops truncatus	Truncate coralfish
Chelon bispinosus	Cape Verde mullet
Chelon labrosus	Thicklip grey mullet
Chelon macrolepis	Largescale mullet
Chelon melinopterus	Otomebora mullet
Chelon parsia	Goldspot mullet
Chelon planiceps	Tade gray mullet
Chelon subviridis	Greenback mullet
Chelonodon laticeps	Bluespotted blaasop
Chelonodon patoca	Milkspotted puffer
Chelonodon pleurospilus	Blaasop beauty
Cheroscorpaena tridactyla	Humpback waspfish
Cherublemma emmelas	Black brotula
Chesnonia verrucosa	Warty poacher
Chetia brevis	Orange-fringed largemouth
Chetia flaviventris	Canary kurper
Chetia gracilis	Slender happy
Chetia welwitschi	Angolan happy
Chiasmodon niger	Black swallower
Chilara taylori	Spotted cusk-eel
Chilatherina axelrodi	Axelrod's rainbowfish
Chilatherina bleheri	Bleher's rainbowfish
Chilatherina bulolo	Bulolo rainbowfish
Chilatherina campsi	Highlands rainbowfish
Chilatherina crassispinosa	Silver rainbowfish
Chilatherina fasciata	Barred rainbowfish
Chilatherina lorentzii	Lorentz's rainbowfish
Chilatherina sentaniensis	Sentani rainbowfish
Chiloconger dentatus	Shortsnout conger
Chilodus punctatus	Spotted headstander
Chiloglanis anoterus	Pennant-tailed suckermouth
Chiloglanis bifurcus	Incomati suckermouth
Chiloglanis brevibarbis	Short barbelled suckermouth
Chiloglanis deckenii	Pangani suckermouth
Chiloglanis emarginatus	Phongolo suckermouth
Chiloglanis fasciatus	Okavango suckermouth
Chiloglanis kalambo	Kalambo suckermouth
Chiloglanis mbozi	Mbozi suckermouth
Chiloglanis neumanni	Neumann's suckermouth
Chiloglanis paratus	Sawfin suckermouth
Chiloglanis pretoriae	Shortspine suckermouth
Chiloglanis rukwaensis	Lake Rukwa suckermouth
Chiloglanis somereni	Someren's suckermouth
Chiloglanis swierstrai	Lowveld suckermouth
Chiloglanis trilobatus	Three-lobed suckermouth
Chilomycterus antennatus	Bridled burrfish
Chilomycterus antillarum	Web burrfish
Chilomycterus reticulatus	Spotfin burrfish
Chilomycterus schoepfii	Striped burrfish
Chilomycterus spinosus mauretanicus	Guinean burrfish
Chilorhinus platyrhynchus	Flatnose xenocongrid eel
Chilorhinus suensonii	Seagrass eel
Chiloscyllium arabicum	Arabian carpetshark
Chiloscyllium burmensis	Burmese bamboo shark
Chiloscyllium caeruleopunctatum	Bluespotted bambooshark
Chiloscyllium griseum	Grey bambooshark
Chiloscyllium hasseltii	Hasselt's bambooshark
Chiloscyllium indicum	Slender bambooshark
Chiloscyllium plagiosum	Whitespotted bambooshark
Chiloscyllium punctatum	Brownbanded bambooshark
Chilotilapia rhoadesii	Bream
Chimaera argiloba	Whitefin chimarea
Chimaera bahamaensis	Bahamas ghost shark
Chimaera cubana	Chimaera
Chimaera fulva	Southern chimaera
Chimaera lignaria	Carpenter's chimaera
Chimaera macrospina	Longspine chimaera
Chimaera monstrosa	Rabbit fish
Chimaera notafricana	Cape chimaera
Chimaera obscura	Shortspine chimaera
Chimaera opalescens	Opal chimaera
Chimaera phantasma	Silver chimaera
Chionodraco myersi	Myers' icefish
Chionodraco rastrospinosus	Ocellated icefish
Chirocentrodon bleekerianus	Dogtooth herring
Chirocentrus dorab	Dorab wolf-herring
Chirocentrus nudus	Whitefin wolf-herring
Chirodactylus brachydactylus	Two-tone fingerfin
Chirodactylus grandis	Bank steenbras
Chirodactylus jessicalenorum	Natal fingerfin
Chirolophis ascanii	Yarrell's blenny
Chirolophis decoratus	Decorated warbonnet
Chirolophis nugator	Mosshead warbonnet
Chirolophis snyderi	Bearded warbonnet
Chirolophis tarsodes	Matcheek warbonnet
Chironemus georgianus	Tasseled kelpfish
Chironemus maculosus	Silver spot
Chironemus marmoratus	Kelpfish
Chironemus microlepis	Smallscale kelpfish
Chirostoma aculeatum	Scowling silverside
Chirostoma arge	Largetooth silverside
Chirostoma attenuatum	Slender silverside
Chirostoma bartoni	Alberca silverside
Chirostoma chapalae	Smallmouth silverside
Chirostoma charari	Least silverside
Chirostoma consocium	Ranch silverside
Chirostoma contrerasi	Ajijic silverside
Chirostoma estor	Pike silverside
Chirostoma grandocule	Bigeye silverside
Chirostoma humboldtianum	Shortfin silverside
Chirostoma jordani	Charal
Chirostoma labarcae	Sharpnose silverside
Chirostoma lucius	Longjaw silverside
Chirostoma melanoccus	Blunthead silverside
Chirostoma patzcuaro	Patzcuaro silverside
Chirostoma promelas	Blacknose silverside
Chirostoma riojai	Toluca silverside
Chirostoma sphyraena	Bigmouth silverside
Chitala blanci	Indochina featherback
Chitala chitala	Clown knifefish
Chitala lopis	Giant featherback
Chitala ornata	Clown featherback
Chitonotus pugetensis	Roughback sculpin
Chlamydogobius eremius	Desert goby
Chlamydogobius gloveri	Dalhousie goby
Chlamydogobius japalpa	Finke goby
Chlamydogobius micropterus	Elizabeth springs goby
Chlamydogobius ranunculus	Tadpole goby
Chlamydogobius squamigenus	Edgbaston goby
Chlamydoselachus africana	African frilled shark
Chlamydoselachus anguineus	Frilled shark
Chlidichthys abruptus	St Brandon's dottyback
Chlidichthys auratus	Golden dottyback
Chlidichthys bibulus	Nosey dottyback
Chlidichthys cacatuoides	Cockatoo dottyback
Chlidichthys chagosensis	Chagos dottyback
Chlidichthys clibanarius	Chainmail dottyback
Chlidichthys foudioides	Fody dottyback
Chlidichthys johnvoelckeri	Cerise dottyback
Chlopsis apterus	Stripesnout false moray
Chlopsis bicollaris	Bicolor false moray
Chlopsis bicolor	Bicolor eel
Chlopsis dentatus	Mottled false moray
Chlopsis kazuko	Mexican false moray
Chlorophthalmus acutifrons	Greeneye
Chlorophthalmus agassizi	Shortnose greeneye
Chlorophthalmus atlanticus	Atlantic greeneye
Chlorophthalmus corniger	Spinyjaw greeneye
Chlorophthalmus nigromarginatus	Blackedge greeneye
Chlorophthalmus punctatus	Spotted greeneye
Chloroscombrus chrysurus	Atlantic bumper
Chloroscombrus orqueta	Pacific bumper
Chlorurus atrilunula	Bluemoon parrotfish
Chlorurus bleekeri	Bleeker's parrotfish
Chlorurus bowersi	Bower's parrotfish
Chlorurus capistratoides	Indian parrotfish
Chlorurus cyanescens	Blue humphead parrotfish
Chlorurus enneacanthus	Captain parrotfish
Chlorurus frontalis	Pacific slopehead parrotfish
Chlorurus genazonatus	Sinai parrotfish
Chlorurus gibbus	Heavybeak parrotfish
Chlorurus japanensis	Palecheek parrotfish
Chlorurus microrhinos	Steephead parrots
Chlorurus oedema	Knothead parrotfish
Chlorurus perspicillatus	Spectacled parrotfish
Chlorurus rhakoura	Raggedfin parrotfish
Chlorurus sordidus	Daisy parrotfish
Chlorurus strongylocephalus	Steephead parrotfish
Chlorurus troschelii	Troschel's parrotfish
Choerodon anchorago	Orange-dotted tuskfish
Choerodon azurio	Azurio tuskfish
Choerodon cauteroma	Bluespotted tuskfish
Choerodon cephalotes	Purple tuskfish
Choerodon cyanodus	Blue tuskfish
Choerodon fasciatus	Harlequin tuskfish
Choerodon frenatus	Bridled tuskfish
Choerodon gomoni	Gomon's tuskfish
Choerodon graphicus	Graphic tuskfish
Choerodon jordani	Jordan's tuskfish
Choerodon margaritiferus	Pearly tuskfish
Choerodon monostigma	Dark-spot tuskfish
Choerodon oligacanthus	White-patch tuskfish
Choerodon paynei	Payne's tuskfish
Choerodon robustus	Robust tuskfish
Choerodon rubescens	Baldchin groper
Choerodon schoenleinii	Blackspot tuskfish
Choerodon sugillatum	Wedge-tailed tuskfish
Choerodon venustus	Venus tuskfish
Choerodon vitta	Redstripe tuskfish
Choerodon zamboangae	Purple eyebrowed tuskfish
Choerodon zosterophorus	Zoster wrasse
Choeroichthys brachysoma	Short-bodied pipefish
Choeroichthys cinctus	Barred shortbody pipefish
Choeroichthys latispinosus	Muiron pipefish
Choeroichthys sculptus	Sculptured pipefish
Choeroichthys suillus	Pig-snouted pipefish
Chologaster cornuta	Swampfish
Chondrostoma colchicum	Colchic nase
Chondrostoma cyri	Kura nase
Chondrostoma kubanicum	Kuban's nase
Chondrostoma nasus	Common nase
Chondrostoma oxyrhynchum	Terek nase
Chondrostoma phoxinus	Minnow-nase
Chondrostoma regium	Brond-snout
Chondrostoma variabile	Volga undermouth
Choranthias tenuis	Threadnose bass
Choridactylus lineatus	Lined stingfish
Choridactylus multibarbus	Orangebanded stingfish
Choridactylus natalensis	Threestick stingfish
Chorisochismus dentex	Rocksucker
Chriodorus atherinoides	Hardhead halfbeak
Chriolepis benthonis	Deepwater goby
Chriolepis cuneata	Rail goby
Chriolepis fisheri	Translucent goby
Chriolepis minutillus	Rubble goby
Chriolepis tagus	Mystery goby
Chriolepis vespa	Wasp goby
Chriolepis zebra	Gecko goby
Chromidotilapia guntheri	Guenther's mouthbrooder
Chromis abyssicola	Deepsea chromis
Chromis abyssus	Deep blue Chromis
Chromis acares	Midget chromis
Chromis agilis	Agile chromis
Chromis albicauda	White-caudal chromis
Chromis albomaculata	White-spotted chromis
Chromis alleni	Allen's chromis
Chromis alpha	Yellow-speckled chromis
Chromis alta	Oval damselfish
Chromis amboinensis	Ambon chromis
Chromis analis	Yellow chromis
Chromis atrilobata	Scissortail damselfish
Chromis atripectoralis	Black-axil chromis
Chromis atripes	Dark-fin chromis
Chromis axillaris	Grey chromis
Chromis brevirostris	Shortsnout Chromis
Chromis cadenati	Cadenat's chromis
Chromis caudalis	Blue-axil chromis
Chromis chromis	Damselfish
Chromis chrysura	Stout chromis
Chromis cinerascens	Green puller
Chromis circumaurea	Gold-rim Chromis
Chromis crusma	Valparaiso chromis
Chromis cyanea	Blue chromis
Chromis dasygenys	Blue-spotted chromis
Chromis degruyi	DeGruy's Chromis
Chromis delta	Deep reef chromis
Chromis dimidiata	Chocolatedip chromis
Chromis dispilus	Demoiselle
Chromis durvillei	Bourbon Chromis
Chromis earina	Spring Chromis
Chromis elerae	Twinspot chromis
Chromis enchrysura	Yellowtail reeffish
Chromis fieldi	Two-tone Chromis
Chromis flavaxilla	Arabian chromis
Chromis flavicauda	Cobalt chromis
Chromis flavipectoralis	Malayan chromis
Chromis flavomaculata	Yellow-spotted chromis
Chromis fumea	Smokey chromis
Chromis hanui	Chocolate-dip Chromis
Chromis hypsilepis	Brown puller
Chromis insolata	Sunshinefish
Chromis intercrusma	Peruvian chromis
Chromis iomelas	Half-and-half chromis
Chromis klunzingeri	Black-headed chromis
Chromis lepidolepis	Scaly chromis
Chromis leucura	Whitetail chromis
Chromis limbata	Azores chromis
Chromis limbaughi	Limbaugh's damselfish
Chromis lineata	Lined chromis
Chromis lubbocki	Lubbock's chromis
Chromis margaritifer	Bicolor chromis
Chromis mirationis	Japanese chromis
Chromis monochroma	Monochrome chromis
Chromis multilineata	Brown chromis
Chromis nigroanalis	Kenyan chromis
Chromis nigrura	Blacktail chromis
Chromis nitida	Barrier reef chromis
Chromis notata	Pearl-spot chromis
Chromis okamurai	Okinawa chromis
Chromis opercularis	Doublebar chromis
Chromis ovalis	Hawaiian chromis
Chromis ovatiformes	Ovate chromis
Chromis pelloura	Duskytail chromis
Chromis pembae	Pemba chromis
Chromis punctipinnis	Blacksmith
Chromis pura	Pura chromis
Chromis randalli	Randall's chromis
Chromis retrofasciata	Black-bar chromis
Chromis sanctaehelenae	St. Helena chromis
Chromis scotochiloptera	Philippines chromis
Chromis scotti	Purple reeffish
Chromis struhsakeri	Struhsaker's chromis
Chromis ternatensis	Ternate chromis
Chromis trialpha	Trispot chromis
Chromis unipa	Unipa chromis
Chromis vanderbilti	Vanderbilt's chromis
Chromis verater	Threespot chromis
Chromis viridis	Blue green damselfish
Chromis weberi	Weber's chromis
Chromis westaustralis	West Australian chromis
Chromis woodsi	Wood's chromis
Chromis xanthochira	Yellow-axil chromis
Chromis xanthopterygia	Yellowfin chromis
Chromis xanthura	Paletail chromis
Chromis xouthos	Yellow-brown chromis
Chromis xutha	Buff chromis
Chromobotia macracanthus	Clown loach
Chromogobius britoi	Brito's goby
Chromogobius quadrivittatus	Chestnut goby
Chromogobius zebratus	Kolombatovic's goby
Chrosomus cumberlandensis	Blackside dace
Chrosomus eos	Northern redbelly dace
Chrosomus erythrogaster	Southern redbelly dace
Chrosomus neogaeus	Finescale dace
Chrosomus oreas	Mountain redbelly dace
Chrosomus saylori	Laurel dace
Chrosomus tennesseensis	Tennessee dace
Chrysichthys brachynema	Kibonde
Chrysichthys cranchii	Kokuni
Chrysichthys hildae	Hilda's grunter
Chrysichthys longipinnis	Aluminum catfish
Chrysichthys nigrodigitatus	Bagrid catfish
Chrysichthys ornatus	Ornate bagrid
Chrysichthys sharpii	Shovelnose catfish
Chrysiptera annulata	Footballer demoiselle
Chrysiptera arnazae	Arnaz's damselfish
Chrysiptera biocellata	Twinspot damselfish
Chrysiptera bleekeri	Bleeker's damsel
Chrysiptera brownriggii	Surge damselfish
Chrysiptera caeruleolineata	Blueline demoiselle
Chrysiptera cyanea	Sapphire devil
Chrysiptera cymatilis	Malenesian blue devil
Chrysiptera flavipinnis	Yellowfin damselfish
Chrysiptera galba	Canary demoiselle
Chrysiptera giti	Giti damselfish
Chrysiptera glauca	Grey demoiselle
Chrysiptera hemicyanea	Azure demoiselle
Chrysiptera kuiteri	Kuiter's damselfish
Chrysiptera niger	Black damselfish
Chrysiptera notialis	Southern demoiselle
Chrysiptera oxycephala	Blue-spot demoiselle
Chrysiptera parasema	Goldtail demoiselle
Chrysiptera pricei	Price's damselfish
Chrysiptera rapanui	Easter damselfish
Chrysiptera rex	King demoiselle
Chrysiptera rollandi	Rolland's demoiselle
Chrysiptera sheila	Sheila's damselfish
Chrysiptera sinclairi	Sinclair's demoisselle
Chrysiptera springeri	Springer's demoiselle
Chrysiptera starcki	Starck's demoiselle
Chrysiptera talboti	Talbot's demoiselle
Chrysiptera taupou	Southseas devil
Chrysiptera traceyi	Tracey's demoiselle
Chrysiptera tricincta	Threeband damselfish
Chrysiptera unimaculata	Onespot demoiselle
Chrysoblephus anglicus	Englishman seabream
Chrysoblephus cristiceps	Daggerhead seabream
Chrysoblephus gibbiceps	Red stumpnose seabream
Chrysoblephus laticeps	Roman seabream
Chrysoblephus lophus	False red stumpnose
Chrysoblephus puniceus	Slinger seabream
Chrysochir aureus	Reeve's croaker
Cichla ocellaris	Peacock cichlid
Cichla temensis	Speckled pavon
Cichlasoma beani	Green guapote
Cichlasoma bimaculatum	Black acara
Cichlasoma bocourti	Chisel-tooth cichlid
Cichlasoma festae	Guayas cichlid
Cichlasoma pearsei	Pantano cichlid
Cichlasoma salvini	Yellow belly cichlid
Cichlasoma taenia	Brown coscarob
Cichlasoma trimaculatum	Three spot cichlid
Cichlasoma ufermanni	Usumacinta cichlid
Cichlasoma urophthalmum	Mexican mojarra
Ciliata mustela	Fivebeard rockling
Ciliata septentrionalis	Northern rockling
Cilus gilberti	Corvina drum
Cinetodus carinatus	Comb-spined catfish
Cinetodus conorhynchus	Lorentz catfish
Cinetodus crassilabris	Thick-lipped catfish
Cinetodus froggatti	Smallmouthed salmon catfish
Cirrhibarbis capensis	Barbelled klipfish
Cirrhigaleus asper	Roughskin spurdog
Cirrhigaleus australis	Southern Mandarin Dogfish
Cirrhigaleus barbifer	Mandarin dogfish
Cirrhilabrus adornatus	Red-fin fairy wrasse
Cirrhilabrus aurantidorsalis	Orangeback fairy-warsse
Cirrhilabrus balteatus	Girdled wrasse
Cirrhilabrus bathyphilus	Deepwater wrasse
Cirrhilabrus beauperryi	Beau's wrasse
Cirrhilabrus blatteus	Purple-boned wrasse
Cirrhilabrus brunneus	Dusky fairy-warsse
Cirrhilabrus cenderawasih	Cenderawasih wrasse
Cirrhilabrus condei	Conde's wrasse
Cirrhilabrus cyanopleura	Blueside wrasse
Cirrhilabrus earlei	Orange-striped wrasse
Cirrhilabrus exquisitus	Exquisite wrasse
Cirrhilabrus filamentosus	Whip-fin wrasse
Cirrhilabrus flavidorsalis	Yellowfin fairy wrasse
Cirrhilabrus humanni	Human's fairy-warsse
Cirrhilabrus joanallenae	Joan's fairy-warsse
Cirrhilabrus johnsoni	Johnson's wrasse
Cirrhilabrus jordani	Flame wrasse
Cirrhilabrus katherinae	Katherine's wrasse
Cirrhilabrus laboutei	Laboute's wrasse
Cirrhilabrus lanceolatus	Long-tailed wrasse
Cirrhilabrus lineatus	Purplelined wrasse
Cirrhilabrus lubbocki	Lubbock's wrasse
Cirrhilabrus luteovittatus	Yellowband wrasse
Cirrhilabrus marjorie	Marjorie's Wrasse
Cirrhilabrus melanomarginatus	Blackfin fairy-warsse
Cirrhilabrus morrisoni	Morrison's wrasse
Cirrhilabrus naokoae	Naoko's Fairy Wrasse
Cirrhilabrus punctatus	Dotted wrasse
Cirrhilabrus pylei	Pyle's wrasse
Cirrhilabrus randalli	Randall's wrasse
Cirrhilabrus rhomboidalis	Rhomboid wrasse
Cirrhilabrus roseafascia	pink-banded fairy-warsse
Cirrhilabrus rubrimarginatus	Red-margined wrasse
Cirrhilabrus rubripinnis	Redfin wrasse
Cirrhilabrus rubriventralis	Social wrasse
Cirrhilabrus scottorum	Scott's wrasse
Cirrhilabrus solorensis	Red-eye wrasse
Cirrhilabrus temminckii	Threadfin wrasse
Cirrhilabrus tonozukai	Tono's wrasse
Cirrhilabrus walindi	Walindi fairy-warsse
Cirrhimuraena inhacae	Inhaca fringelip
Cirrhimuraena playfairii	Fringelip snake-eel
Cirrhinus cirrhosus	Mrigal carp
Cirrhinus fulungee	Deccan white carp
Cirrhinus macrops	Hora white carp
Cirrhinus microlepis	Small scale mud carp
Cirrhinus molitorella	Mud carp
Cirrhinus reba	Reba carp
Cirrhitichthys aprinus	Spotted hawkfish
Cirrhitichthys aureus	Yellow hawkfish
Cirrhitichthys calliurus	Spottedtail hawkfish
Cirrhitichthys falco	Dwarf hawkfish
Cirrhitichthys guichenoti	Cave hawkfish
Cirrhitichthys oxycephalus	Coral hawkfish
Cirrhitops fasciatus	Redbarred hawkfish
Cirrhitus atlanticus	West African hawkfish
Cirrhitus pinnulatus	Stocky hawkfish
Cirrhitus rivulatus	Giant hawkfish
Cirrhoscyllium expolitum	Barbelthroat carpetshark
Cirrhoscyllium formosanum	Taiwan saddled carpetshark
Cirrhoscyllium japonicum	Saddle carpetshark
Cirricaecula johnsoni	Fringelip snake eel
Cirriemblemaria lucasana	Plume blenny
Cirrimaxilla formosa	Taiwanese barbel moray
Cirripectes alboapicalis	Blackblotch blenny
Cirripectes alleni	Kimberley blenny
Cirripectes auritus	Blackflap blenny
Cirripectes castaneus	Chestnut eyelash-blenny
Cirripectes chelomatus	Lady Musgrave blenny
Cirripectes filamentosus	Filamentous blenny
Cirripectes fuscoguttatus	Spotted blenny
Cirripectes gilberti	Gilbert's blenny
Cirripectes heemstraorum	Yellowtail blenny
Cirripectes hutchinsi	Hutchins' blenny
Cirripectes imitator	Imitator blenny
Cirripectes obscurus	Gargantuan blenny
Cirripectes perustus	Flaming blenny
Cirripectes quagga	Squiggly blenny
Cirripectes springeri	Springer's blenny
Cirripectes stigmaticus	Red-streaked blenny
Cirripectes vanderbilti	Scarface blenny
Cirripectes variolosus	Red-speckled blenny
Cirripectes viriosus	Robust blenny
Cirrisalarias bunares	Hairy bleny
Citharichthys abbotti	Veracruz whiff
Citharichthys arctifrons	Gulf Stream flounder
Citharichthys arenaceus	Sand whiff
Citharichthys cornutus	Horned whiff
Citharichthys darwini	Darwin's sanddab
Citharichthys dinoceros	Spined whiff
Citharichthys fragilis	Gulf sanddab
Citharichthys gilberti	Bigmouth sanddab
Citharichthys gordae	Mimic sandab
Citharichthys gymnorhinus	Anglefin whiff
Citharichthys macrops	Spotted whiff
Citharichthys mariajorisae	Five-rayed sanddab
Citharichthys platophrys	Small sandab
Citharichthys sordidus	Pacific sanddab
Citharichthys spilopterus	Bay whiff
Citharichthys stampflii	Smooth flounder
Citharichthys stigmaeus	Speckled sanddab
Citharichthys uhleri	Voodoo whiff
Citharichthys xanthostigma	Longfin sanddab
Citharinus citharus	Moon fish
Citharoides macrolepidotus	Branched ray flounder
Citharoides macrolepis	Twospot largescale flounder
Citharus linguatula	Spotted flounder
Clariallabes petricola	Victoria snake catfish
Clariallabes platyprosopos	Broadhead catfish
Clarias alluaudi	Alluaud's catfish
Clarias angolensis	Angolian walking catfish
Clarias anguillaris	Mudfish
Clarias batrachus	Philippine catfish
Clarias cavernicola	Cave catfish
Clarias fuscus	Hong Kong catfish
Clarias gariepinus	North African catfish
Clarias laeviceps	Catfish
Clarias liocephalus	Smoothhead catfish
Clarias macrocephalus	Bighead catfish
Clarias meladerma	Blackskin catfish
Clarias ngamensis	Blunt-toothed African catfish
Clarias nieuhofii	Slender walking catfish
Clarias stappersii	Blotched catfish
Clarias theodorae	Snake catfish
Clarias werneri	Werner's catfish
Clarkichthys bilineatus	Flagtail wormfish
Clarotes laticeps	Widehead catfish
Cleidopus gloriamaris	Pineapplefish
Cleisthenes pinetorum	Sohachi
Cleithracara maronii	Keyhole cichlid
Clepticus africanus	African Creole wrasse
Clepticus parrae	Creole wrasse
Clevelandia ios	Arrow goby
Clidoderma asperrimum	Roughscale sole
Climacoporus navalis	Fleet klipfish
Clinitrachus argentatus	Cline
Clinocottus acuticeps	Sharpnose sculpin
Clinocottus analis	Woolly sculpin
Clinocottus embryum	Calico sculpin
Clinocottus globiceps	Mosshead sculpin
Clinocottus recalvus	Bald sculpin
Clinoporus biporosus	Ladder klipfish
Clinostomus elongatus	Redside dace
Clinostomus funduloides	Rosyside dace
Clinus acuminatus	Sad klipfish
Clinus agilis	Agile klipfish
Clinus berrisfordi	Onrust klipfish
Clinus brevicristatus	Cape klipfish
Clinus cottoides	Bluntnose klipfish
Clinus helenae	Helen's klipfish
Clinus heterodon	Westcoast klipfish
Clinus latipennis	False Bay klipfish
Clinus nematopterus	Chinese klipfish
Clinus robustus	Robust klipfish
Clinus rotundifrons	Kelp klipfish
Clinus spatulatus	Bot River klipfish
Clinus taurus	Bull klipfish
Clinus venustris	Speckled klipfish
Clinus woodi	Oldman klipfish
Clupanodon thrissa	Chinese gizzard shad
Clupea bentincki	Araucanian herring
Clupea harengus	Atlantic herring
Clupea pallasii marisalbi	White Sea herring
Clupea pallasii pallasii	Pacific herring
Clupea pallasii suworowi	Chosa herring
Clupeichthys aesarnensis	Thai river sprat
Clupeichthys bleekeri	Kapuas river sprat
Clupeichthys goniognathus	Sumatran river sprat
Clupeichthys perakensis	Perak river sprat
Clupeoides borneensis	Borneo river sprat
Clupeoides hypselosoma	Kalimantan river sprat
Clupeoides papuensis	Papuan river sprat
Clupeoides venulosus	West Irian river sprat
Clupeonella abrau	Abrau sprat
Clupeonella caspia	Caspian tyulka
Clupeonella cultriventris	Black and Caspian Sea sprat
Clupeonella engrauliformis	Anchovy sprat
Clupeonella grimmi	Southern Caspian sprat
Clupeonella tscharchalensis	Freshwater tyulka
Clupisoma garua	Garua bachcha
Clypeobarbus bellcrossi	Gorgeous barb
Clypeobarbus congicus	Congo barb
Cnesterodon decemmaculatus	Ten spotted live-bearer
Cnidoglanis macrocephalus	Cobbler
Cobitis choii	Choi's spiny loach
Cobitis lutheri	Luther's spiny loach
Cobitis sinensis	Siberian spiny loach
Cobitis taenia	Spined loach
Coccorella atlantica	Atlantic sabretooth
Coccotropsis gymnoderma	Smooth-skin scorpionfish
Cochlefelis danielsi	Daniel's catfish
Cochlefelis insidiator	Flat catfish
Cochlefelis spatula	Duckbilled catfish
Cochleoceps bicolor	Western cleaner-clingfish
Cochleoceps orientalis	Eastern cleaner-clingfish
Cochleoceps viridis	Green clingfish
Cociella crocodilus	Crocodile flathead
Cociella hutchinsi	Brownmargin flathead
